animalID,sex,LMT_Date,LMT_Time,easting,northing,herdID,lat,long
S344,F,20150501,8:00:00,293035,4176952,Ca,37.716463,-119.348125
S349,M,20150501,8:00:00,291122,4178115,Ca,37.726502,-119.370146
S365,F,20150501,8:00:00,293024,4176953,Ca,37.716470,-119.348250
S366,F,20150501,8:00:00,293029,4176955,Ca,37.716489,-119.348194
S375,F,20150501,12:00:32,293032.4,4176855,Ca,37.715589,-119.348127
S295,M,20150501,12:00:33,290645.2,4178599,Ca,37.730752,-119.375691
S373,F,20150501,12:00:33,292192.8,4176338,Ca,37.710743,-119.357497
S372,F,20150501,12:01:01,291669.8,4177317,Ca,37.719441,-119.363706
S344,F,20150501,16:00:00,293419,4176934,Ca,37.716388,-119.343766
S349,M,20150501,16:00:00,291005,4177906,Ca,37.724594,-119.371412
S344,F,20150502,0:00:00,293425,4176930,Ca,37.716353,-119.343697
S349,M,20150502,0:00:00,291313,4177622,Ca,37.722106,-119.367839
S365,F,20150502,0:00:00,293038,4176952,Ca,37.716464,-119.348091
S366,F,20150502,0:00:00,293043,4176950,Ca,37.716447,-119.348033
S375,F,20150502,0:00:32,293041,4176952,Ca,37.716464,-119.348057
S373,F,20150502,0:00:33,292256.4,4176163,Ca,37.709181,-119.356726
S372,F,20150502,0:00:51,291329.8,4177270,Ca,37.718940,-119.367547
S344,F,20150502,8:00:00,293072,4176912,Ca,37.716111,-119.347694
S349,M,20150502,8:00:00,290742,4178657,Ca,37.731297,-119.374610
S365,F,20150502,8:00:00,293110,4176743,Ca,37.714598,-119.347215
S366,F,20150502,8:00:00,293109,4176739,Ca,37.714562,-119.347225
S295,M,20150502,12:00:32,290814.5,4178194,Ca,37.727144,-119.373655
S373,F,20150502,12:00:33,292189.3,4176348,Ca,37.710832,-119.357540
S375,F,20150502,12:00:33,292610.8,4176707,Ca,37.714161,-119.352864
S344,F,20150502,16:00:00,292294,4176948,Ca,37.716259,-119.356524
S349,M,20150502,16:00:00,290763,4178154,Ca,37.726772,-119.374227
S365,F,20150502,16:00:00,292284,4176955,Ca,37.716320,-119.356639
S366,F,20150502,16:00:00,292290,4176956,Ca,37.716331,-119.356572
S344,F,20150503,0:00:00,292393,4176815,Ca,37.715084,-119.355364
S349,M,20150503,0:00:00,291058,4177936,Ca,37.724876,-119.370820
S365,F,20150503,0:00:00,292384,4176840,Ca,37.715307,-119.355473
S366,F,20150503,0:00:00,292386,4176830,Ca,37.715218,-119.355447
S375,F,20150503,0:00:32,292386,4176837,Ca,37.715281,-119.355449
S295,M,20150503,0:00:35,291020.6,4177963,Ca,37.725110,-119.371252
S373,F,20150503,0:00:57,292177.6,4176398,Ca,37.711280,-119.357687
S372,F,20150503,0:02:03,291478.8,4177266,Ca,37.718938,-119.365857
S344,F,20150503,8:00:00,292401,4176912,Ca,37.715959,-119.355301
S349,M,20150503,8:00:00,290205,4179211,Ca,37.736163,-119.380859
S365,F,20150503,8:00:00,292375,4176911,Ca,37.715945,-119.355595
S366,F,20150503,8:00:00,292379,4176908,Ca,37.715918,-119.355549
S375,F,20150503,12:00:32,292331.1,4176972,Ca,37.716484,-119.356110
S295,M,20150503,12:00:56,290150.5,4179180,Ca,37.735871,-119.381468
S372,F,20150503,12:01:14,291460.4,4177208,Ca,37.718411,-119.366049
S344,F,20150503,16:00:00,292255,4176855,Ca,37.715413,-119.356940
S349,M,20150503,16:00:00,290127,4179275,Ca,37.736721,-119.381762
S365,F,20150503,16:00:00,292270,4176849,Ca,37.715362,-119.356768
S366,F,20150503,16:00:00,292268,4176847,Ca,37.715344,-119.356790
S344,F,20150504,0:00:00,292410,4176806,Ca,37.715007,-119.355169
S349,M,20150504,0:00:00,290819,4178170,Ca,37.726929,-119.373597
S365,F,20150504,0:00:00,292407,4176814,Ca,37.715078,-119.355205
S366,F,20150504,0:00:00,292411,4176810,Ca,37.715043,-119.355158
S372,F,20150504,0:00:32,291461.6,4177267,Ca,37.718943,-119.366052
S375,F,20150504,0:00:33,292411.3,4176810,Ca,37.715043,-119.355155
S373,F,20150504,0:00:35,292283.2,4176358,Ca,37.710944,-119.356478
S344,F,20150504,8:00:00,292353,4176903,Ca,37.715867,-119.355842
S349,M,20150504,8:00:00,290789,4178211,Ca,37.727291,-119.373949
S365,F,20150504,8:00:00,292363,4176919,Ca,37.716014,-119.355734
S366,F,20150504,8:00:00,292367,4176906,Ca,37.715898,-119.355685
S295,M,20150504,12:00:32,290769.8,4178156,Ca,37.726791,-119.374151
S375,F,20150504,12:00:32,292353.2,4176868,Ca,37.715552,-119.355830
S372,F,20150504,12:01:08,291457.2,4177209,Ca,37.718420,-119.366085
S344,F,20150504,16:00:00,292284,4176762,Ca,37.714582,-119.356584
S349,M,20150504,16:00:00,291040,4177954,Ca,37.725034,-119.371029
S365,F,20150504,16:00:00,292338,4176827,Ca,37.715180,-119.355991
S366,F,20150504,16:00:00,292334,4176829,Ca,37.715197,-119.356037
S344,F,20150505,0:00:00,292315,4176751,Ca,37.714490,-119.356230
S349,M,20150505,0:00:00,291030,4177912,Ca,37.724653,-119.371130
S365,F,20150505,0:00:00,292288,4176970,Ca,37.716456,-119.356598
S366,F,20150505,0:00:00,292287,4176964,Ca,37.716402,-119.356608
S373,F,20150505,0:00:32,292276.7,4176354,Ca,37.710906,-119.356551
S295,M,20150505,0:00:33,291000.1,4177910,Ca,37.724628,-119.371469
S372,F,20150505,0:01:35,291501.7,4177271,Ca,37.718988,-119.365599
S344,F,20150505,8:00:00,292313,4176753,Ca,37.714508,-119.356253
S349,M,20150505,8:00:00,290893,4178377,Ca,37.728810,-119.372817
S365,F,20150505,8:00:00,292233,4177007,Ca,37.716777,-119.357232
S366,F,20150505,8:00:00,292231,4177004,Ca,37.716749,-119.357254
S372,F,20150505,12:00:52,291516,4177243,Ca,37.718739,-119.365428
S375,F,20150505,12:00:58,292420.9,4176805,Ca,37.715000,-119.355045
S295,M,20150505,12:01:33,290791,4178319,Ca,37.728264,-119.373957
S344,F,20150505,16:00:00,292313,4176765,Ca,37.714616,-119.356256
S349,M,20150505,16:00:00,290695,4178227,Ca,37.727414,-119.375019
S365,F,20150505,16:00:00,292324,4176769,Ca,37.714654,-119.356133
S366,F,20150505,16:00:00,292320,4176771,Ca,37.714671,-119.356179
S344,F,20150506,0:00:00,292314,4176757,Ca,37.714544,-119.356243
S349,M,20150506,0:00:00,290741,4178185,Ca,37.727046,-119.374486
S365,F,20150506,0:00:00,292392,4176812,Ca,37.715057,-119.355374
S366,F,20150506,0:00:00,292360,4176823,Ca,37.715149,-119.355740
S375,F,20150506,0:00:33,292354.9,4176822,Ca,37.715138,-119.355798
S372,F,20150506,0:00:57,291423.5,4177249,Ca,37.718772,-119.366479
S344,F,20150506,8:00:00,292316,4176759,Ca,37.714562,-119.356221
S349,M,20150506,8:00:00,291261,4177706,Ca,37.722851,-119.368452
S365,F,20150506,8:00:00,292227,4176720,Ca,37.714191,-119.357219
S366,F,20150506,8:00:00,292315,4176752,Ca,37.714499,-119.356230
S373,F,20150506,12:00:57,292210.8,4176379,Ca,37.711116,-119.357305
S295,M,20150506,12:01:04,290787.2,4178210,Ca,37.727282,-119.373969
S344,F,20150506,16:00:00,292308,4176751,Ca,37.714488,-119.356309
S349,M,20150506,16:00:00,291386,4177465,Ca,37.720709,-119.366966
S366,F,20150506,16:00:00,292259,4176982,Ca,37.716558,-119.356931
S344,F,20150507,0:00:00,292315,4176755,Ca,37.714526,-119.356231
S349,M,20150507,0:00:00,291598,4177578,Ca,37.721775,-119.364595
S365,F,20150507,0:00:00,292324,4176501,Ca,37.712241,-119.356056
S366,F,20150507,0:00:00,292289,4176946,Ca,37.716240,-119.356580
S372,F,20150507,0:00:23,291557.5,4177398,Ca,37.720145,-119.365002
S375,F,20150507,0:00:32,292287.1,4176944,Ca,37.716222,-119.356601
S295,M,20150507,0:01:03,290745.1,4178192,Ca,37.727110,-119.374441
S373,F,20150507,0:02:33,292302.5,4176445,Ca,37.711731,-119.356284
S344,F,20150507,8:00:00,292309,4176758,Ca,37.714552,-119.356300
S349,M,20150507,8:00:00,291721,4177658,Ca,37.722523,-119.363223
S365,F,20150507,8:00:00,292341,4176522,Ca,37.712434,-119.355870
S366,F,20150507,8:00:00,292369,4176937,Ca,37.716177,-119.355671
S375,F,20150507,12:01:03,292440.8,4176883,Ca,37.715707,-119.354841
S372,F,20150507,12:01:04,291582.3,4177443,Ca,37.720556,-119.364734
S344,F,20150507,16:00:00,292316,4176764,Ca,37.714607,-119.356222
S349,M,20150507,16:00:00,291623,4177516,Ca,37.721222,-119.364294
S366,F,20150507,16:00:00,292409,4176820,Ca,37.715133,-119.355184
S349,M,20150508,0:00:00,291388,4177590,Ca,37.721835,-119.366979
S366,F,20150508,0:00:00,292395,4176834,Ca,37.715256,-119.355347
S295,M,20150508,0:00:32,291030.4,4178230,Ca,37.727517,-119.371217
S375,F,20150508,0:00:32,292385.7,4176835,Ca,37.715263,-119.355452
S344,F,20150508,8:00:00,292314,4176758,Ca,37.714553,-119.356243
S349,M,20150508,8:00:00,291391,4177544,Ca,37.721422,-119.366932
S365,F,20150508,8:00:00,292327,4176522,Ca,37.712430,-119.356028
S366,F,20150508,8:00:00,292404,4176828,Ca,37.715204,-119.355243
S295,M,20150508,12:00:33,290955.2,4178267,Ca,37.727833,-119.372081
S372,F,20150508,12:01:26,291479.1,4177394,Ca,37.720091,-119.365890
S375,F,20150508,12:01:34,292366.4,4176778,Ca,37.714745,-119.355655
S344,F,20150508,16:00:00,292311,4176764,Ca,37.714606,-119.356279
S349,M,20150508,16:00:00,291604,4177591,Ca,37.721893,-119.364531
S366,F,20150508,16:00:00,292314,4176779,Ca,37.714742,-119.356249
S344,F,20150509,0:00:00,292325,4176765,Ca,37.714618,-119.356120
S349,M,20150509,0:00:00,291572,4177641,Ca,37.722336,-119.364908
S365,F,20150509,0:00:00,292314,4176486,Ca,37.712103,-119.356166
S366,F,20150509,0:00:00,292378,4176838,Ca,37.715288,-119.355540
S295,M,20150509,0:00:32,290786.4,4178197,Ca,37.727164,-119.373974
S375,F,20150509,0:00:32,292354.9,4176828,Ca,37.715192,-119.355799
S344,F,20150509,8:00:00,292320,4176774,Ca,37.714698,-119.356180
S349,M,20150509,8:00:00,291629,4177661,Ca,37.722529,-119.364267
S365,F,20150509,8:00:00,292322,4176490,Ca,37.712141,-119.356076
S366,F,20150509,8:00:00,292344,4176781,Ca,37.714767,-119.355910
S295,M,20150509,12:00:55,291605.3,4177496,Ca,37.721038,-119.364488
S375,F,20150509,12:01:28,292434.8,4176863,Ca,37.715526,-119.354903
S344,F,20150509,16:00:00,292324,4176845,Ca,37.715339,-119.356155
S349,M,20150509,16:00:00,291604,4177070,Ca,37.717201,-119.364381
S366,F,20150509,16:00:00,292370,4176881,Ca,37.715673,-119.355643
S344,F,20150510,0:00:00,292335,4176844,Ca,37.715332,-119.356030
S349,M,20150510,0:00:00,291744,4177390,Ca,37.720115,-119.362886
S365,F,20150510,0:00:00,292288,4176437,Ca,37.711656,-119.356446
S366,F,20150510,0:00:00,292362,4176855,Ca,37.715437,-119.355727
S372,F,20150510,0:00:04,291651.4,4177474,Ca,37.720850,-119.363960
S373,F,20150510,0:00:32,292285.2,4176446,Ca,37.711737,-119.356481
S375,F,20150510,0:00:32,292366.5,4176844,Ca,37.715339,-119.355673
S295,M,20150510,0:00:51,291515.3,4177591,Ca,37.721873,-119.365536
S344,F,20150510,8:00:00,292334,4176848,Ca,37.715368,-119.356042
S349,M,20150510,8:00:00,291821,4177376,Ca,37.720006,-119.362009
S366,F,20150510,8:00:00,292406,4176861,Ca,37.715501,-119.355230
S373,F,20150510,12:00:32,292225.4,4176405,Ca,37.711354,-119.357147
S375,F,20150510,12:00:32,292347.6,4176881,Ca,37.715668,-119.355897
S295,M,20150510,12:00:33,291493.5,4177619,Ca,37.722120,-119.365791
S372,F,20150510,12:00:57,291592.3,4177395,Ca,37.720126,-119.364607
S349,M,20150510,16:00:00,291691,4177377,Ca,37.719986,-119.363483
S365,F,20150510,16:00:00,292204,4176327,Ca,37.710646,-119.357367
S344,F,20150511,0:00:00,292326,4176823,Ca,37.715141,-119.356126
S349,M,20150511,0:00:00,291742,4177395,Ca,37.720160,-119.362910
S365,F,20150511,0:00:00,292267,4176459,Ca,37.711849,-119.356691
S366,F,20150511,0:00:00,292325,4176810,Ca,37.715024,-119.356133
S372,F,20150511,0:00:26,291575.3,4177421,Ca,37.720356,-119.364807
S373,F,20150511,0:00:32,292253.4,4176449,Ca,37.711756,-119.356842
S375,F,20150511,0:00:33,292315.1,4176821,Ca,37.715120,-119.356249
S295,M,20150511,0:00:57,291503.2,4177554,Ca,37.721537,-119.365663
S344,F,20150511,8:00:00,292328,4176772,Ca,37.714682,-119.356088
S349,M,20150511,8:00:00,291890,4177320,Ca,37.719518,-119.361210
S365,F,20150511,8:00:00,292211,4176397,Ca,37.711278,-119.357308
S366,F,20150511,8:00:00,292285,4176756,Ca,37.714528,-119.356571
S373,F,20150511,12:00:32,292249.1,4176458,Ca,37.711836,-119.356893
S375,F,20150511,12:01:04,292414.4,4176884,Ca,37.715710,-119.355141
S295,M,20150511,12:01:21,291584.8,4177552,Ca,37.721538,-119.364737
S344,F,20150511,16:00:00,292406,4176660,Ca,37.713691,-119.355172
S349,M,20150511,16:00:00,291473,4177603,Ca,37.721972,-119.366019
S366,F,20150511,16:00:00,292365,4176945,Ca,37.716248,-119.355718
S344,F,20150512,0:00:00,292395,4176657,Ca,37.713662,-119.355296
S349,M,20150512,0:00:00,291562,4177234,Ca,37.718669,-119.364904
S365,F,20150512,0:00:00,292292,4176347,Ca,37.710846,-119.356375
S366,F,20150512,0:00:00,292361,4176859,Ca,37.715473,-119.355739
S295,M,20150512,0:00:32,291582.6,4177549,Ca,37.721510,-119.364761
S372,F,20150512,0:00:32,291596.4,4177398,Ca,37.720153,-119.364561
S375,F,20150512,0:00:32,292364.6,4176856,Ca,37.715447,-119.355698
S373,F,20150512,0:00:36,292272.6,4176326,Ca,37.710653,-119.356589
S344,F,20150512,8:00:00,292389,4176669,Ca,37.713768,-119.355368
S349,M,20150512,8:00:00,291423,4177234,Ca,37.718637,-119.366480
S365,F,20150512,8:00:00,292284,4176366,Ca,37.711016,-119.356471
S366,F,20150512,8:00:00,292338,4176778,Ca,37.714738,-119.355977
S372,F,20150512,12:00:30,291677,4177371,Ca,37.719929,-119.363640
S295,M,20150512,12:00:32,291752.6,4177118,Ca,37.717667,-119.362710
S373,F,20150512,12:00:33,292275.8,4176378,Ca,37.711122,-119.356568
S365,F,20150512,16:00:00,292256,4176319,Ca,37.710586,-119.356775
S366,F,20150512,16:00:00,292803,4176670,Ca,37.713871,-119.350675
S344,F,20150513,0:00:00,292344,4176773,Ca,37.714695,-119.355907
S349,M,20150513,0:00:00,291534,4177181,Ca,37.718185,-119.365207
S365,F,20150513,0:00:00,292263,4176319,Ca,37.710588,-119.356696
S366,F,20150513,0:00:00,292748,4176613,Ca,37.713345,-119.351282
S372,F,20150513,0:00:27,291443.4,4177330,Ca,37.719506,-119.366276
S295,M,20150513,0:00:32,291611,4177058,Ca,37.717095,-119.364298
S373,F,20150513,0:00:32,292261.8,4176321,Ca,37.710606,-119.356710
S344,F,20150513,8:00:00,292301,4176729,Ca,37.714289,-119.356382
S349,M,20150513,8:00:00,291258,4177372,Ca,37.719842,-119.368390
S365,F,20150513,8:00:00,292227,4176324,Ca,37.710625,-119.357106
S366,F,20150513,8:00:00,292506,4176648,Ca,37.713606,-119.354035
S295,M,20150513,12:00:32,291770.2,4177165,Ca,37.718095,-119.362524
S375,F,20150513,12:01:27,292774.4,4176752,Ca,37.714603,-119.351022
S372,F,20150513,12:02:33,291611.7,4177488,Ca,37.720967,-119.364414
S344,F,20150513,16:00:00,292695,4176576,Ca,37.713000,-119.351872
S349,M,20150513,16:00:00,291503,4177642,Ca,37.722330,-119.365690
S365,F,20150513,16:00:00,292046,4176485,Ca,37.712033,-119.359203
S366,F,20150513,16:00:00,292809,4176734,Ca,37.714449,-119.350625
S344,F,20150514,0:00:00,292803,4176485,Ca,37.712205,-119.350622
S349,M,20150514,0:00:00,291594,4177537,Ca,37.721405,-119.364628
S365,F,20150514,0:00:00,292050,4176516,Ca,37.712314,-119.359167
S366,F,20150514,0:00:00,292816,4176554,Ca,37.712829,-119.350494
S372,F,20150514,0:00:32,291510.9,4177355,Ca,37.719747,-119.365518
S375,F,20150514,0:00:32,292819.9,4176555,Ca,37.712839,-119.350450
S295,M,20150514,0:00:36,291719.2,4177116,Ca,37.717642,-119.363089
S344,F,20150514,8:00:00,292790,4176478,Ca,37.712139,-119.350767
S349,M,20150514,8:00:00,291561,4177668,Ca,37.722577,-119.365040
S365,F,20150514,8:00:00,292077,4176431,Ca,37.711554,-119.358836
S366,F,20150514,8:00:00,292817,4176619,Ca,37.713415,-119.350501
S295,M,20150514,12:00:33,291777.2,4177162,Ca,37.718069,-119.362444
S375,F,20150514,12:00:51,292743.7,4176656,Ca,37.713732,-119.351343
S344,F,20150514,16:00:00,292801,4176655,Ca,37.713736,-119.350693
S349,M,20150514,16:00:00,291846,4177376,Ca,37.720012,-119.361725
S365,F,20150514,16:00:00,292061,4176407,Ca,37.711334,-119.359011
S366,F,20150514,16:00:00,292796,4176652,Ca,37.713707,-119.350749
S344,F,20150515,0:00:00,292793,4176478,Ca,37.712140,-119.350733
S349,M,20150515,0:00:00,291743,4177112,Ca,37.717611,-119.362818
S365,F,20150515,0:00:00,292114,4176444,Ca,37.711680,-119.358421
S366,F,20150515,0:00:00,292801,4176497,Ca,37.712313,-119.350648
S375,F,20150515,0:00:32,292809.5,4176500,Ca,37.712342,-119.350552
S295,M,20150515,0:00:36,291739,4177118,Ca,37.717664,-119.362865
S373,F,20150515,0:01:04,292038.9,4176441,Ca,37.711636,-119.359271
S372,F,20150515,0:02:20,291541.3,4177433,Ca,37.720456,-119.365196
S344,F,20150515,8:00:00,292791,4176482,Ca,37.712175,-119.350757
S349,M,20150515,8:00:00,291722,4177247,Ca,37.718822,-119.363094
S365,F,20150515,8:00:00,292058,4176432,Ca,37.711559,-119.359052
S366,F,20150515,8:00:00,292835,4176503,Ca,37.712374,-119.350264
S373,F,20150515,12:00:32,292083,4176455,Ca,37.711772,-119.358775
S375,F,20150515,12:01:03,292818.7,4176521,Ca,37.712533,-119.350454
S344,F,20150515,16:00:00,292777,4176456,Ca,37.711938,-119.350908
S349,M,20150515,16:00:00,291841,4177291,Ca,37.719245,-119.361758
S366,F,20150515,16:00:00,292734,4176731,Ca,37.714405,-119.351474
S344,F,20150516,0:00:00,292781,4176453,Ca,37.711912,-119.350862
S349,M,20150516,0:00:00,291812,4177334,Ca,37.719626,-119.362099
S365,F,20150516,0:00:00,292156,4176444,Ca,37.711689,-119.357945
S366,F,20150516,0:00:00,292798,4176623,Ca,37.713447,-119.350718
S372,F,20150516,0:00:17,291590.7,4177396,Ca,37.720134,-119.364626
S373,F,20150516,0:00:32,292157.2,4176444,Ca,37.711689,-119.357931
S375,F,20150516,0:00:32,292798,4176629,Ca,37.713501,-119.350720
S344,F,20150516,8:00:00,292804,4176449,Ca,37.711881,-119.350600
S349,M,20150516,8:00:00,291885,4177389,Ca,37.720138,-119.361287
S365,F,20150516,8:00:00,292175,4176440,Ca,37.711657,-119.357728
S366,F,20150516,8:00:00,292787,4176642,Ca,37.713615,-119.350848
S375,F,20150516,12:00:33,292814.4,4176711,Ca,37.714243,-119.350557
S373,F,20150516,12:00:56,292193.5,4176338,Ca,37.710743,-119.357489
S372,F,20150516,12:01:21,291553.5,4177406,Ca,37.720216,-119.365050
S344,F,20150516,16:00:00,292813,4176481,Ca,37.712171,-119.350507
S349,M,20150516,16:00:00,291891,4177152,Ca,37.718005,-119.361151
S365,F,20150516,16:00:00,292295,4176285,Ca,37.710289,-119.356324
S366,F,20150516,16:00:00,292755,4176567,Ca,37.712933,-119.351189
S370,F,20150516,16:00:00,291567,4177420,Ca,37.720345,-119.364901
S367,F,20150516,20:00:00,292811,4176637,Ca,37.713576,-119.350574
S344,F,20150517,0:00:00,292794,4176480,Ca,37.712158,-119.350722
S349,M,20150517,0:00:00,291888,4177164,Ca,37.718112,-119.361189
S365,F,20150517,0:00:00,292263,4176265,Ca,37.710101,-119.356681
S366,F,20150517,0:00:00,292809,4176636,Ca,37.713566,-119.350597
S367,F,20150517,0:00:00,292815,4176637,Ca,37.713577,-119.350529
S370,F,20150517,0:00:00,291509,4177352,Ca,37.719719,-119.365539
S295,M,20150517,0:00:32,291890.3,4177175,Ca,37.718212,-119.361165
S375,F,20150517,0:00:32,292812.3,4176640,Ca,37.713603,-119.350560
S372,F,20150517,0:01:03,291507.4,4177351,Ca,37.719710,-119.365557
S367,F,20150517,4:00:00,292810,4176631,Ca,37.713521,-119.350584
S344,F,20150517,8:00:00,292768,4176655,Ca,37.713728,-119.351067
S349,M,20150517,8:00:00,291916,4177243,Ca,37.718830,-119.360894
S365,F,20150517,8:00:00,292312,4176286,Ca,37.710302,-119.356131
S366,F,20150517,8:00:00,292738,4176635,Ca,37.713541,-119.351401
S367,F,20150517,8:00:00,292763,4176558,Ca,37.712853,-119.351096
S370,F,20150517,8:00:00,291580,4177426,Ca,37.720402,-119.364755
S367,F,20150517,12:00:00,292599,4176610,Ca,37.713285,-119.352970
S373,F,20150517,12:00:32,292179.8,4176333,Ca,37.710695,-119.357643
S372,F,20150517,12:00:42,291607.6,4177452,Ca,37.720642,-119.364450
S375,F,20150517,12:01:04,292613.3,4176628,Ca,37.713450,-119.352813
S295,M,20150517,12:01:51,291678.9,4177621,Ca,37.722181,-119.363690
S344,F,20150517,16:00:00,292413,4176800,Ca,37.714954,-119.355133
S349,M,20150517,16:00:00,291517,4177642,Ca,37.722333,-119.365531
S365,F,20150517,16:00:00,292165,4176407,Ca,37.711358,-119.357832
S366,F,20150517,16:00:00,292410,4176805,Ca,37.714998,-119.355168
S367,F,20150517,16:00:00,292412,4176813,Ca,37.715070,-119.355148
S370,F,20150517,16:00:00,291504,4177397,Ca,37.720123,-119.365609
S367,F,20150517,20:00:00,292327,4176782,Ca,37.714772,-119.356103
S344,F,20150518,0:00:00,292326,4176765,Ca,37.714619,-119.356109
S349,M,20150518,0:00:00,291637,4177525,Ca,37.721306,-119.364137
S365,F,20150518,0:00:00,292168,4176396,Ca,37.711260,-119.357795
S366,F,20150518,0:00:00,292323,4176773,Ca,37.714690,-119.356145
S367,F,20150518,0:00:00,292327,4176775,Ca,37.714709,-119.356101
S370,F,20150518,0:00:00,291511,4177403,Ca,37.720179,-119.365531
S295,M,20150518,0:00:32,291636.3,4177526,Ca,37.721315,-119.364146
S371,F,20150518,0:00:32,293455.2,4176026,Ca,37.708219,-119.343098
S373,F,20150518,0:00:32,292177.5,4176394,Ca,37.711244,-119.357687
S375,F,20150518,0:00:32,292326.3,4176773,Ca,37.714691,-119.356108
S372,F,20150518,0:01:15,291511.4,4177405,Ca,37.720197,-119.365527
S367,F,20150518,4:00:00,292321,4176780,Ca,37.714753,-119.356170
S344,F,20150518,8:00:00,292340,4176782,Ca,37.714775,-119.355955
S349,M,20150518,8:00:00,291521,4177641,Ca,37.722325,-119.365486
S365,F,20150518,8:00:00,292157,4176342,Ca,37.710771,-119.357904
S366,F,20150518,8:00:00,292341,4176787,Ca,37.714820,-119.355945
S370,F,20150518,8:00:00,291579,4177432,Ca,37.720456,-119.364768
S367,F,20150518,12:00:00,292395,4176815,Ca,37.715085,-119.355341
S371,F,20150518,12:00:32,293454.3,4176061,Ca,37.708534,-119.343118
S375,F,20150518,12:00:32,292404.9,4176827,Ca,37.715195,-119.355232
S295,M,20150518,12:00:51,291492.3,4177670,Ca,37.722579,-119.365819
S372,F,20150518,12:01:03,291610.8,4177390,Ca,37.720085,-119.364396
S344,F,20150518,16:00:00,292429,4176873,Ca,37.715615,-119.354972
S349,M,20150518,16:00:00,291502,4177719,Ca,37.723023,-119.365724
S365,F,20150518,16:00:00,292166,4176528,Ca,37.712448,-119.357855
S366,F,20150518,16:00:00,292419,4176872,Ca,37.715603,-119.355085
S367,F,20150518,16:00:00,292436,4176886,Ca,37.715733,-119.354897
S370,F,20150518,16:00:00,291606,4177401,Ca,37.720183,-119.364453
S367,F,20150518,20:00:00,292409,4176813,Ca,37.715070,-119.355182
S344,F,20150519,0:00:00,292413,4176811,Ca,37.715053,-119.355136
S349,M,20150519,0:00:00,291504,4177573,Ca,37.721708,-119.365659
S365,F,20150519,0:00:00,292125,4176515,Ca,37.712322,-119.358316
S366,F,20150519,0:00:00,292413,4176816,Ca,37.715098,-119.355137
S367,F,20150519,0:00:00,292387,4176890,Ca,37.715758,-119.355453
S370,F,20150519,0:00:00,291486,4177386,Ca,37.720020,-119.365810
S372,F,20150519,0:00:11,291465.3,4177449,Ca,37.720583,-119.366062
S295,M,20150519,0:00:32,291513.6,4177589,Ca,37.721855,-119.365555
S375,F,20150519,0:00:32,292414.5,4176817,Ca,37.715107,-119.355121
S373,F,20150519,0:01:12,292078.5,4176552,Ca,37.712644,-119.358854
S371,F,20150519,0:02:06,293452.7,4176038,Ca,37.708326,-119.343130
S367,F,20150519,4:00:00,292411,4176814,Ca,37.715079,-119.355159
S344,F,20150519,8:00:00,292342,4176866,Ca,37.715532,-119.355957
S349,M,20150519,8:00:00,291588,4177652,Ca,37.722439,-119.364729
S365,F,20150519,8:00:00,292190,4176550,Ca,37.712652,-119.357589
S366,F,20150519,8:00:00,292357,4176866,Ca,37.715535,-119.355786
S367,F,20150519,8:00:00,292395,4176824,Ca,37.715166,-119.355344
S370,F,20150519,8:00:00,291558,4177423,Ca,37.720370,-119.365004
S367,F,20150519,12:00:00,292320,4176830,Ca,37.715203,-119.356196
S375,F,20150519,12:00:32,292312.6,4176846,Ca,37.715345,-119.356284
S371,F,20150519,12:00:33,293432,4176056,Ca,37.708484,-119.343370
S373,F,20150519,12:00:33,292068.3,4176509,Ca,37.712255,-119.358957
S295,M,20150519,12:01:03,291388.7,4177563,Ca,37.721592,-119.366964
S344,F,20150519,16:00:00,292390,4176826,Ca,37.715182,-119.355401
S349,M,20150519,16:00:00,291319,4177659,Ca,37.722441,-119.367781
S365,F,20150519,16:00:00,292216,4176602,Ca,37.713126,-119.357310
S366,F,20150519,16:00:00,292381,4176823,Ca,37.715153,-119.355502
S367,F,20150519,16:00:00,292378,4176829,Ca,37.715207,-119.355538
S370,F,20150519,16:00:00,291527,4177319,Ca,37.719426,-119.365326
S367,F,20150519,20:00:00,292421,4176818,Ca,37.715117,-119.355047
S344,F,20150520,0:00:00,292416,4176816,Ca,37.715098,-119.355103
S349,M,20150520,0:00:00,291295,4177653,Ca,37.722381,-119.368052
S365,F,20150520,0:00:00,292114,4176558,Ca,37.712706,-119.358453
S366,F,20150520,0:00:00,292411,4176818,Ca,37.715115,-119.355161
S367,F,20150520,0:00:00,292413,4176816,Ca,37.715098,-119.355137
S370,F,20150520,0:00:00,291511,4177315,Ca,37.719387,-119.365506
S372,F,20150520,0:00:32,291516,4177309,Ca,37.719334,-119.365447
S375,F,20150520,0:00:32,292414.7,4176816,Ca,37.715098,-119.355118
S295,M,20150520,0:00:33,291300.5,4177662,Ca,37.722464,-119.367992
S371,F,20150520,0:00:49,293457.1,4176030,Ca,37.708255,-119.343078
S373,F,20150520,0:01:03,292111.9,4176561,Ca,37.712733,-119.358478
S367,F,20150520,4:00:00,292427,4176787,Ca,37.714840,-119.354970
S344,F,20150520,8:00:00,292440,4176822,Ca,37.715158,-119.354833
S349,M,20150520,8:00:00,291371,4177549,Ca,37.721462,-119.367160
S365,F,20150520,8:00:00,292116,4176547,Ca,37.712608,-119.358427
S366,F,20150520,8:00:00,292439,4176818,Ca,37.715121,-119.354843
